"Rank","Year","Artist","artist_name","Track","track_name","track_number","disc_number","album_name","album_type","artist_id","track_id","album_release_date","album_release_year","duration_ms","danceability","energy","key","key_name","key_mode","mode","mode_name","time_signature","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo"
23,2018,"luke combs","luke combs","she got the best of me","she got the best of me",17,1,"This One's for You Too (Deluxe Edition)","album","718COspgdWOnwOFpJHRZHS","698eQRku24PIYPQPHItKlA","2018-06-01",2018,183160,0.533,0.907,11,"B","B major",1,"major",4,-3.793,0.0406,0.0292,0,0.386,0.7,150.99
23,2019,"jason aldean","jason aldean","rearview town","rearview town",1,1,"Rearview Town","single","3FfvYsEGaIb52QPXhg4DcH","1qvBURiiDbvmgnIiR9KGLr","2018-03-16",2018,183867,0.52,0.836,10,"A#","A# minor",0,"minor",4,-4.936,0.0352,0.0351,0,0.0913,0.316,141.964
23,2020,"florida georgia line","florida georgia line","i love my country","i love my country",6,1,"6-Pack","single","3b8QkneNDz4JHKKKlLgYZg","5blHL2xSCGv00fr1DGuvEf","2020-05-22",2020,184573,0.527,0.943,4,"E","E major",1,"major",4,-3.56,0.065,0.0249,0,0.373,0.584,140.132
24,2002,"alan jackson","alan jackson","where were you when the world stopped turning","where were you when the world stopped turning",7,1,"Drive","album","4mxWe1mtYIYfP040G38yvS","4aOQG9TYcZOhT3sngkMI9K","2002-01-15",2002,305093,0.647,0.388,0,"C","C major",1,"major",4,-9.194,0.0311,0.473,0,0.0754,0.188,115.432
24,2003,"montgomery gentry","montgomery gentry","speed","speed",5,1,"Playlist: The Very Best of Montgomery Gentry","compilation","3bGXaFVQLASmDMdjjeJr8a","07o8wwZ0XdZewgnCv2KG1W","1999",1999,239266,0.588,0.702,8,"G#","G# major",1,"major",4,-8.175,0.0296,0.0155,1.03e-06,0.216,0.299,88.152
24,2004,"terri clark","terri clark","girls lie too","girls lie too",18,1,"The Ultimate Collection","album","0HLOP0AdsaWe5Pt5TNueGC","2sVynXXDJbvAUUuKKciuf9","2011-06-29",2011,212093,0.474,0.831,4,"E","E major",1,"major",4,-5.862,0.0411,0.0643,0,0.25,0.558,138.692
24,2005,"brad paisley","brad paisley","alcohol","alcohol",2,1,"Time Well Wasted","album","13YmWQJFwgZrd4bf5IjMY4","5wKaxpvqXq95IaoAVPLgoi","2005-08-16",2005,290933,0.553,0.752,11,"B","B major",1,"major",3,-5.888,0.0302,0.373,3.2e-05,0.208,0.595,141.67
24,2006,"montgomery gentry","montgomery gentry","she dont tell me to","she dont tell me to",1,1,"Something To Be Proud Of: Best Of 1999-2005","compilation","3bGXaFVQLASmDMdjjeJr8a","4SO0nnqRKg2sNfvEaEBs4w","1999",1999,187213,0.459,0.703,5,"F","F major",1,"major",4,-5.294,0.0338,0.0606,0,0.0889,0.39,159.856
24,2007,"kenny chesney","kenny chesney","beer in mexico","beer in mexico",7,1,"The Road And The Radio","album","3grHWM9bx2E9vwJCdlRv9O","5pgmgHNxiq9w9XuthMKzJS","2005-11-07",2005,271813,0.58,0.906,2,"D","D major",1,"major",4,-6.976,0.0405,0.00119,0.000579,0.0933,0.476,137.97
24,2008,"carrie underwood","carrie underwood","allamerican girl","allamerican girl",2,1,"Carnival Ride","album","4xFUf1FHVy696Q1JQZMTRj","2dRPQFwPqAmc42mDRnsDQu","2007-10-23",2007,212173,0.624,0.805,9,"A","A major",1,"major",4,-2.632,0.029,0.0466,0,0.328,0.77,123.991
24,2009,"brad paisley","brad paisley","welcome to the future","welcome to the future",3,1,"American Saturday Night","album","13YmWQJFwgZrd4bf5IjMY4","2qfGMqnRjiE4opZ4cBT65F","2009-06-30",2009,351453,0.516,0.86,7,"G","G major",1,"major",4,-5.856,0.0319,0.0327,0.000131,0.162,0.43,141.702
24,2010,"darius rucker","darius rucker","history in the making","history in the making",6,1,"Learn To Live","album","7FY5V3XMwlNBPitEjXowHQ","1J4HTEFSDx9DWyJVH5uv1b","2008-01-01",2008,209480,0.475,0.718,0,"C","C major",1,"major",4,-5.638,0.034,0.0373,0,0.326,0.453,157.722
24,2011,"taylor swift","taylor swift","mean","mean",6,1,"Speak Now","album","06HL4z0CvFAxyc27GXpf02","0KztjtD3ytzgYjUKIVfBnW","2010-01-01",2010,237746,0.57,0.747,4,"E","E major",1,"major",4,-3.978,0.0426,0.445,0,0.219,0.808,164.004
24,2012,"zac brown band","zac brown band","no hurry","no hurry",3,1,"You Get What You Give (Deluxe)","album","6yJCxee7QumYr820xdIsjo","5YrMcUZoNXlUCfwgnfocgL","2010-09-20",2010,226226,0.565,0.531,3,"D#","D# major",1,"major",4,-5.809,0.0287,0.375,0,0.312,0.407,146.027
24,2013,"gary allan","gary allan","every storm runs out of rain","every storm runs out of rain",1,1,"Every Storm (Runs Out Of Rain)","single","37W8SKV5Vc8lcGtdyWCA5m","6hIS1u7nuJmFE12rXAPMxm","2012-01-01",2012,226080,0.535,0.723,0,"C","C major",1,"major",4,-6.984,0.0347,0.0419,3.55e-06,0.206,0.349,107.019
24,2014,"frankie ballard","frankie ballard","sunshine  whiskey","sunshine  whiskey",2,1,"Sunshine & Whiskey","album","0dvKgSdNB2U1gfp6ZcekYi","6aNwDe5YH5YUPlpHkku52w","2014-04-03",2014,182400,0.67,0.737,9,"A","A major",1,"major",4,-6.794,0.0434,0.223,0,0.325,0.754,92.983
24,2015,"jason aldean","jason aldean","tonight looks good on you","tonight looks good on you",7,1,"Old Boots, New Dirt","album","3FfvYsEGaIb52QPXhg4DcH","5pgx4Q33u1c1jlpE64WVGY","2014-09-17",2014,231040,0.484,0.754,6,"F#","F# minor",0,"minor",4,-5.55,0.0532,0.237,0,0.105,0.52,169.906
24,2016,"brett eldredge","brett eldredge","drunk on your love","drunk on your love",9,1,"Illinois","album","0qSX3s5pJnAlSsgsCne8Cz","1jNNHFZmRGXZFHlil5uhei","2015-09-11",2015,173960,0.443,0.831,11,"B","B major",1,"major",4,-5.606,0.0616,0.414,0,0.204,0.588,182.064
24,2017,"lanco","lanco","greatest love story","greatest love story",4,1,"Hallelujah Nights","album","2lRH2dgU5Kk4Bc5phmII4T","2yQZwi1P8AkkxxFhQ8rMEK","2018-01-19",2018,222573,0.669,0.617,10,"A#","A# major",1,"major",4,-8.72,0.057,0.401,0,0.119,0.621,147.992
24,2018,"jake owen","jake owen","i was jack you were diane","i was jack you were diane",1,1,"I Was Jack (You Were Diane)","single","1n2pb9Tsfe4SwAjmUac6YT","73JliUle2q8xwGxWjOquMj","2018-02-28",2018,188013,0.612,0.878,6,"F#","F# major",1,"major",4,-3.556,0.0452,0.0875,0,0.0505,0.599,94.014
24,2019,"brett young","brett young","here tonight","here tonight",2,1,"Ticket To L.A.","album","0fiWOxhsBsQQvFDtxUQWo0","38nVuIj9mi5a8oopOJhSJk","2018-12-07",2018,216533,0.517,0.776,11,"B","B major",1,"major",4,-5.271,0.0362,0.0144,0,0.113,0.448,96.002
24,2020,"thomas rhett featuring reba mcentire hillary scott chris tomlin  keith urban","thomas rhett","be a light","be a light",1,1,"Be A Light","single","6x2LnllRG5uGarZMsD4iO8","5o6dFqafETxZNqUFt9ZqAC","2020-03-30",2020,173960,0.509,0.493,0,"C","C major",1,"major",4,-6.676,0.0266,0.0397,1.32e-06,0.102,0.264,97.846
25,2002,"brad paisley","brad paisley","im gonna miss her the fishin song","im gonna miss her",2,1,"Part II","album","13YmWQJFwgZrd4bf5IjMY4","4ipZsAA3YuqCDSXiPoEGIv","2001-05-29",2001,194306,0.559,0.464,6,"F#","F# major",1,"major",4,-9.687,0.0272,0.55,0,0.107,0.351,98.354
25,2003,"buddy jewell","buddy jewell","help pour out the rain laceys song","help pour out the rain laceys song",1,1,"Help Pour Out The Rain (Lacey's Song)","single","43c94u7flZbHSdDaUuohqS","2okFv8N7iYbwVyDei1OIb7","2003-06-03",2003,230266,0.529,0.565,0,"C","C major",1,"major",4,-7.324,0.0352,0.397,0,0.11,0.665,149.879
25,2004,"billy currington","billy currington","i got a feelin","i got a feelin",1,1,"Billy Currington","album","1By9QBFnjZAoI83BZppHlt","5caW5J7nrK4Mtu6cZiBxUk","2003-01-01",2003,193333,0.653,0.724,2,"D","D major",1,"major",4,-5.402,0.0269,0.298,0,0.131,0.674,112.078
25,2005,"craig morgan","craig morgan","redneck yacht club","redneck yacht club",8,1,"My Kind Of Livin'","album","6ktyNEnEukKzskQEiXgCFD","19TKY0KksXTyTGhAImxwQ1","2005-03-08",2005,230373,0.49,0.817,8,"G#","G# major",1,"major",4,-5.405,0.0355,0.455,0,0.0885,0.808,168.115
25,2006,"jack ingram","jack ingram","wherever you are","wherever you are",2,1,"Live Wherever You Are (MP3 partners version)","album","7HNEfHmDlFofG6YnMt8G7N","0aRX51PGZEXCPXTsdcHn4e","2005",2005,217240,0.573,0.8,2,"D","D major",1,"major",4,-5.548,0.0329,0.0624,0,0.0933,0.607,107.894
25,2007,"trace adkins","trace adkins","ladies love country boys","ladies love country boys",2,1,"Dangerous Man","album","79FMDwzZQxHgSkIYBl3ODU","13Oda4GsHXzRAfquxWkrzA","2006-01-01",2006,221413,0.661,0.959,7,"G","G major",1,"major",4,-4.439,0.0408,0.0539,1.74e-05,0.381,0.96,116.284
25,2008,"brad paisley","brad paisley","letter to me","letter to me",4,1,"5th Gear","album","13YmWQJFwgZrd4bf5IjMY4","7wqMZWYeBxJt0obQPnF5NX","2007",2007,280826,0.532,0.492,9,"A","A major",1,"major",4,-9.255,0.0312,0.676,6.12e-05,0.086,0.366,79.242
25,2009,"keith urban","keith urban","kiss a girl","kiss a girl",1,1,"Defying Gravity","album","0u2FHSq3ln94y5Q57xazwf","305xhcwBs5dKxh8Uih0Svz","2009",2009,226719,0.652,0.786,2,"D","D major",1,"major",4,-5.448,0.0336,0.0142,2.19e-06,0.191,0.461,121.01
25,2010,"carrie underwood","carrie underwood","temporary home","temporary home",8,1,"Play On","album","4xFUf1FHVy696Q1JQZMTRj","0d0tJF80562KcMndcBcSfM","2009",2009,268560,0.416,0.354,0,"C","C major",1,"major",4,-6.357,0.0263,0.731,1e-06,0.0925,0.181,80.767
25,2011,"jason aldean","jason aldean","dirt road anthem","dirt road anthem",2,1,"My Kinda Party","album","3FfvYsEGaIb52QPXhg4DcH","2qYsSHsYkihWx043HVJQRV","2010-11-02",2010,229400,0.68,0.741,2,"D","D major",1,"major",4,-5.055,0.0357,0.347,1.87e-06,0.117,0.635,127.024
25,2012,"the band perry","the band perry","all your life","all your life",4,1,"The Band Perry","album","75FnCoo4FBxH5K1Rrx0k5A","4NVgo2Ggjccffni3JlUxWQ","2010",2010,231933,0.536,0.521,9,"A","A major",1,"major",4,-5.373,0.0261,0.227,0,0.165,0.455,131.937
25,2013,"easton corbin","easton corbin","all over the road","all over the road",2,1,"Muve Sessions: All Over The Road","album","070kGpqtESdDsLb3gdMIyx","4VvSi7WktWuU5qff9xOB3s","2012-01-01",2012,163080,0.496,0.84,5,"F","F major",1,"major",4,-3.566,0.0389,0.0513,0,0.0695,0.707,199.783
25,2014,"florida georgia line","florida georgia line","stay","stay",6,1,"Here's To The Good Times","album","3b8QkneNDz4JHKKKlLgYZg","6eZSGtuYfNH23CZEtsPYab","2012",2012,199320,0.494,0.936,1,"C#","C# major",1,"major",4,-2.989,0.0418,0.0744,0,0.148,0.582,141.939
25,2015,"blake shelton featuring ashley monroe","blake shelton","lonely tonight","lonely tonight feat ashley monroe",3,1,"BRINGING BACK THE SUNSHINE","album","1UTPBmNbXNTittyMJrNkvw","1zbcFS5hS92oXNL3UZDfY0","2014-09-30",2014,218040,0.41,0.747,5,"F","F major",1,"major",4,-4.964,0.0358,0.0581,0,0.0983,0.369,158.064
25,2016,"keith urban","keith urban","wasted time","wasted time",3,1,"Ripcord (Australian Tour Edition)","album","0u2FHSq3ln94y5Q57xazwf","12AOwWanBDN4TQbJRbErqM","2015-05-06",2015,233826,0.625,0.825,7,"G","G major",1,"major",4,-5.758,0.0481,0.0621,0,0.0753,0.341,100.004
25,2017,"maren morris","maren morris","i could use a love song","i could use a love song",4,1,"HERO (Deluxe Edition)","album","6WY7D3jk8zTrHtmkqqo5GI","09iyGiljLWRYXdRazFkdtJ","2017-03-17",2017,196421,0.638,0.634,6,"F#","F# major",1,"major",4,-6.474,0.0468,0.214,0,0.0866,0.473,92.097
25,2018,"thomas rhett","thomas rhett","life changes","life changes",17,1,"Life Changes (Big Machine Radio Release Special)","album","6x2LnllRG5uGarZMsD4iO8","2QmCs6wBF2dfUSZsMtTo1x","2017-09-08",2017,190706,0.687,0.845,7,"G","G major",1,"major",4,-4.37,0.0576,0.1,0,0.0472,0.809,87.972
25,2019,"maren morris","maren morris","the bones","the bones",12,1,"GIRL","album","6WY7D3jk8zTrHtmkqqo5GI","7yFhA2fUsL2oIMWlw5DaHQ","2019-03-08",2019,197293,0.612,0.57,11,"B","B minor",0,"minor",4,-6.642,0.0347,0.278,0,0.0963,0.334,77.002
25,2020,"travis denning","travis denning","after a few","after a few",1,1,"After A Few","single","6CegFHnUqJcOBipgphZ2CJ","1z6wl2rwKatfmza6usanWw","2019-01-18",2019,213493,0.617,0.849,10,"A#","A# minor",0,"minor",4,-4.316,0.0355,0.0146,0,0.194,0.695,106.998
26,2002,"phil vassar","phil vassar","thats when i love you","thats when i love you",14,1,"Playlist: The Very Best Of Phil Vassar","compilation","1XhhO2dTs2fKyhILj0aam6","3St2mTvU2bJIsPDGfMwp2b","2000",2000,207800,0.546,0.85,10,"A#","A# major",1,"major",4,-3.79,0.0375,0.155,0,0.092,0.609,111.43
26,2003,"chris cagle","chris cagle","what a beautiful day","what a beautiful day  final version",1,1,"Chris Cagle","album","1zhIzONVRlTfD1VQRauHMl","2I4wcoJP7bT7PceIag67rn","2003-01-01",2003,224786,0.576,0.814,6,"F#","F# major",1,"major",4,-5.818,0.0363,0.216,1.35e-06,0.0969,0.766,98.024
26,2004,"joe nichols","joe nichols","if nobody believed in you","if nobody believed in you",6,1,"Revelation","album","4aJTB79uwT4sP0Nb8QGWHc","28NvPQZ8XVVlV2eGmUw2Za","2004-01-01",2004,235066,0.679,0.316,6,"F#","F# major",1,"major",4,-11.327,0.031,0.625,4.85e-05,0.109,0.273,127.968
26,2005,"leann rimes","leann rimes","probably wouldnt be this way","probably wouldnt be this way",6,1,"This Woman","album","2d3VHzlOEwXvmBdS4pzOPL","1rXn9CgyDaiZ9rCqwxLYim","2005-01-25",2005,217946,0.613,0.426,2,"D","D major",1,"major",4,-6.418,0.0289,0.516,0,0.131,0.129,129.644
26,2006,"blake shelton","blake shelton","nobody but me","nobody but me",2,1,"Blake Shelton's Barn & Grill","album","1UTPBmNbXNTittyMJrNkvw","5zni15XyrdqAGExRcMSJi2","2004-10-26",2004,158706,0.637,0.682,2,"D","D major",1,"major",4,-4.632,0.0291,0.376,0,0.17,0.541,81.016
26,2007,"brooks  dunn","brooks  dunn","proud of the house we built","proud of the house we built",2,1,"Cowboy Town","album","0XKOBt59crntr7HQXXO8Yz","7dP5CWoAZlHVBzNAsSxYP1","2007-10-02",2007,226186,0.617,0.789,6,"F#","F# major",1,"major",4,-4.973,0.0445,0.0638,0.00481,0.11,0.546,119.982
26,2008,"gary allan","gary allan","watching airplanes","watching airplanes",1,1,"Living Hard","album","37W8SKV5Vc8lcGtdyWCA5m","1le5w7cqq3B7srZ4cSceX4","2007-01-01",2007,242946,0.374,0.711,11,"B","B major",1,"major",4,-3.587,0.0354,0.547,4.1e-05,0.147,0.468,160.001
26,2009,"jake owen","jake owen","dont think i cant love you","dont think i cant love you",4,1,"Easy Does It","album","1n2pb9Tsfe4SwAjmUac6YT","1SoP2zC2ttcI2zjuRsQ5xx","2009-02-24",2009,185106,0.435,0.558,10,"A#","A# major",1,"major",3,-5.423,0.0342,0.26,0,0.245,0.203,115.742
26,2010,"billy currington","billy currington","thats how country boys roll","thats how country boys roll",9,1,"Little Bit Of Everything","album","1By9QBFnjZAoI83BZppHlt","03vADRxZA47jXXOMCVHtBK","2008-01-01",2008,224266,0.677,0.919,2,"D","D major",1,"major",4,-3.009,0.0344,0.054,1.48e-06,0.113,0.902,120.961
26,2011,"brad paisley duet with carrie underwood","brad paisley","remind me","remind me with carrie underwood",5,1,"This Is Country Music","album","13YmWQJFwgZrd4bf5IjMY4","4ABua0yuWcpTotImEEJTaw","2011-05-23",2011,271906,0.485,0.726,5,"F","F major",1,"major",4,-4.2,0.0327,0.0603,1.75e-05,0.225,0.288,140.781
26,2012,"jason aldean","jason aldean","fly over states","fly over states",6,1,"My Kinda Party","album","3FfvYsEGaIb52QPXhg4DcH","17X2tSzibD9n9QRjdExcWT","2010-11-02",2010,218200,0.487,0.736,7,"G","G major",1,"major",4,-3.269,0.0326,0.069,0,0.114,0.184,81.587
26,2013,"carrie underwood","carrie underwood","see you again","see you again",8,1,"Blown Away (Track by Track)","album","4xFUf1FHVy696Q1JQZMTRj","2ChUr5nCSrYf1SgnKHGHGv","2012-05-01",2012,246466,0.511,0.722,8,"G#","G# major",1,"major",4,-2.47,0.026,0.248,1.33e-06,0.0847,0.459,101.004
26,2014,"joe nichols","joe nichols","yeah","yeah",1,1,"Crickets","album","4aJTB79uwT4sP0Nb8QGWHc","1RKgzcNwAb5Pnvt5uuqhQX","2013-10-08",2013,231026,0.404,0.845,11,"B","B major",1,"major",4,-4.647,0.049,0.00637,1.34e-05,0.357,0.591,165.703
26,2015,"kenny chesney","kenny chesney","save it for a rainy day","save it for a rainy day",9,1,"The Big Revival","album","3grHWM9bx2E9vwJCdlRv9O","6wfTb2he5ANMQSFnlamnyi","2014-09-22",2014,182213,0.538,0.775,7,"G","G major",1,"major",4,-5.48,0.0291,0.0053,0,0.0807,0.614,154.889
26,2016,"sam hunt","sam hunt","make you miss me","make you miss me",7,1,"Montevallo","album","2kucQ9jQwuD8jWdtR9Ef38","0xwPzLmBAYro8BUz7MrtAo","2014-10-27",2014,225693,0.614,0.472,7,"G","G major",1,"major",4,-6.626,0.0297,0.158,0,0.111,0.168,146.005
26,2017,"dan and shay","dan and shay","how not to","how not to",5,1,"Obsessed","album","7z5WFjZAIYejWy0NI5lv4T","4n0xztUAbHPUV8G3NQvF30","2016-06-03",2016,192000,0.501,0.836,11,"B","B minor",0,"minor",4,-3.587,0.0491,0.208,0,0.152,0.618,159.863
26,2018,"luke combs","luke combs","beautiful crazy","beautiful crazy",15,1,"This One's for You Too (Deluxe Edition)","album","718COspgdWOnwOFpJHRZHS","2rxQMGVafnNaRaXlRMWPde","2018-06-01",2018,193200,0.551,0.402,11,"B","B major",1,"major",4,-7.431,0.0262,0.676,0,0.0928,0.382,103.313
26,2019,"old dominion","old dominion","one man band","one man band",3,1,"Old Dominion","album","6y8XlgIV8BLlIg1tT1R10i","7cA3PnUQDlUyBBwpRozQeo","2019-10-25",2019,186240,0.706,0.358,6,"F#","F# major",1,"major",4,-8.331,0.0347,0.677,0,0.107,0.478,75.991
26,2020,"thomas rhett featuring jon pardi","thomas rhett","beer cant fix","beer cant fix",20,1,"Center Point Road (Big Machine Radio Release Special)","album","6x2LnllRG5uGarZMsD4iO8","1yXfYMDiVkUd6SkgAkhRzQ","2019-05-31",2019,209733,0.711,0.776,7,"G","G major",1,"major",4,-4.068,0.0308,0.0334,0,0.124,0.938,111.017
27,2002,"martina mcbride","martina mcbride","where would you be","where would you be",17,1,"Greatest Hits","compilation","3P33qFNGBVXl86yQYWspFj","4LlKsnEgxkw1G7cCseujli","2001-04-08",2001,274173,0.518,0.683,8,"G#","G# major",1,"major",4,-6.603,0.0337,0.0556,1.95e-06,0.0445,0.241,128.04
27,2003,"rascal flatts","rascal flatts","love you out loud","love you out loud",5,1,"Melt","album","0a1gHP0HAqALbEyxaD5Ngn","2WsWOqZk5YKJD1WTGKihRp","2002-01-01",2002,185493,0.621,0.874,8,"G#","G# major",1,"major",4,-2.823,0.0338,0.151,0,0.287,0.712,97.079
27,2004,"brooks  dunn","brooks  dunn","thats what its all about","thats what its all about",1,1,"The Greatest Hits Collection II","compilation","0XKOBt59crntr7HQXXO8Yz","0JYevir7unQEs2ayh4gggl","2004-10-19",2004,239853,0.514,0.909,9,"A","A major",1,"major",4,-3.059,0.0387,0.0458,9.31e-06,0.0666,0.3,118.377
27,2005,"trace adkins","trace adkins","songs about me","songs about me",1,1,"Songs About Me","album","79FMDwzZQxHgSkIYBl3ODU","1hoBuYInLOISSH4yqEicyi","2005-01-01",2005,204533,0.582,0.901,0,"C","C major",1,"major",4,-3.044,0.0571,0.00545,0,0.117,0.391,117.943
27,2006,"brooks  dunn","brooks  dunn","believe","believe",8,1,"Hillbilly Deluxe","album","0XKOBt59crntr7HQXXO8Yz","4RBL1O2KXydgUhZrslOsn5","2005-08-30",2005,338520,0.598,0.223,9,"A","A major",1,"major",4,-9.842,0.0365,0.782,9.76e-05,0.102,0.211,117.308
27,2007,"jason michael carroll","jason michael carroll","livin our love song","livin our love song",6,1,"Waitin' In The Country","album","6vgqbvuLEUcrg7SB1kRTYE","5NhZkLMccDVhxocmVHDu4G","2007-02-06",2007,231466,0.488,0.855,7,"G","G major",1,"major",4,-3.417,0.0399,0.287,0,0.132,0.799,148.971
27,2008,"carrie underwood","carrie underwood","last name","last name",8,1,"Carnival Ride","album","4xFUf1FHVy696Q1JQZMTRj","44xWtabQzBHKXxD0UVLSNQ","2007-10-23",2007,241053,0.395,0.869,3,"D#","D# major",1,"major",4,-3.154,0.109,0.194,0,0.0874,0.688,159.833
27,2009,"taylor swift","taylor swift","white horse","white horse",5,1,"Fearless","album","06HL4z0CvFAxyc27GXpf02","5GEPI2EfHqf6G1Ebibo5C5","2008-01-01",2008,235400,0.581,0.342,0,"C","C major",1,"major",4,-8.022,0.0259,0.286,0,0.101,0.212,92.166
27,2010,"uncle kracker","uncle kracker","smile","smile",1,1,"Smile","single","2DnqqkzzDKm3vAoyHtn8So","13Rnkx5LTducp055zaD342","2009-07-28",2009,201933,0.552,0.832,4,"E","E major",1,"major",4,-3.579,0.0311,0.191,0,0.38,0.599,141.065
27,2011,"thompson square","thompson square","are you gonna kiss me or not","are you gonna kiss me or not",1,1,"Are You Gonna Kiss Me Or Not","single","0Bvs8yPjrQSbmVIRqSg1Sp","49cocrvPF2KWwSsTPGF2gc","2010-08-03",2010,189546,0.488,0.679,8,"G#","G# major",1,"major",4,-3.76,0.029,0.04,0,0.0872,0.605,151.945
27,2012,"carrie underwood","carrie underwood","good girl","good girl",1,1,"Blown Away","album","4xFUf1FHVy696Q1JQZMTRj","20DfkHC5grnKNJCzZQB6KC","2012-05-01",2012,205560,0.617,0.839,0,"C","C minor",0,"minor",4,-2.849,0.0655,0.0286,0,0.19,0.741,128.91
27,2013,"george strait","george strait","give it all we got tonight","give it all we got tonight",2,1,"Love Is Everything","album","5vngPClqofybhPERIqQMYd","19PJ75UGKjpBo0muDNyxPW","2013-01-01",2013,251333,0.577,0.649,7,"G","G major",1,"major",4,-7.031,0.027,0.253,5.03e-06,0.0798,0.339,130.313
27,2014,"keith urban","keith urban","cop car","cop car",3,1,"Fuse","album","0u2FHSq3ln94y5Q57xazwf","3e8DeRFN3CPsaCJcsLkeS3","2013-01-01",2013,256746,0.538,0.664,1,"C#","C# major",1,"major",4,-6.318,0.0392,0.193,0,0.0918,0.366,154.033
27,2015,"kelsea ballerini","kelsea ballerini","love me like you mean it","love me like you mean it",3,1,"The First Time","album","3RqBeV12Tt7A8xH3zBDDUF","5JgNsYcjcSk4bYiZjYE7tL","2015-03-10",2015,200026,0.638,0.829,4,"E","E major",1,"major",4,-6.968,0.0523,0.059,0,0.323,0.845,152.008
27,2016,"florida georgia line","florida georgia line","confession","confession",10,1,"Anything Goes","album","3b8QkneNDz4JHKKKlLgYZg","2m5fZodMELyTdaXXGg8Vrv","2014-10-14",2014,190640,0.549,0.878,1,"C#","C# major",1,"major",4,-5.066,0.0358,0.106,6.07e-05,0.176,0.44,104.98
27,2017,"blake shelton","blake shelton","every time i hear that song","every time i hear that song",4,1,"If I'm Honest","album","1UTPBmNbXNTittyMJrNkvw","0c4ICGb0jvszKj3KPR59JU","2016-05-20",2016,214800,0.523,0.725,2,"D","D major",1,"major",4,-5.448,0.0339,0.0558,6.96e-06,0.0937,0.528,155.855
27,2018,"blake shelton","blake shelton","i lived it","i lived it",11,1,"Texoma Shore","album","1UTPBmNbXNTittyMJrNkvw","5slddJ629YcePvqD6Uyk8r","2017-11-03",2017,219600,0.557,0.571,10,"A#","A# major",1,"major",4,-8.106,0.0281,0.476,0.00114,0.101,0.392,80.981
27,2019,"cody johnson","cody johnson","on my way to you","on my way to you",1,1,"On My Way to You","single","6zLBxLdl60ekBLpawtT63I","1Xa0gIAsmt1vRlo2fXPZEr","2018-08-10",2018,213305,0.395,0.541,1,"C#","C# major",1,"major",4,-5.484,0.0319,0.319,3.03e-05,0.0857,0.237,80.365
